place_id,review_type,1st_topic,2nd_topic,3rd_topic,name,region,reviews_link
ChIJtYQ6LuWA70cRxOtCGEHMq3s,negatif,attente,examen et consultation,mauvaise expérience,centre hospitalier de l'agglomération montargoise,Centre-Val de Loire,https://search.google.com/local/reviews?placeid=ChIJtYQ6LuWA70cRxOtCGEHMq3s&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJtYQ6LuWA70cRxOtCGEHMq3s,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier de l'agglomération montargoise,Centre-Val de Loire,https://search.google.com/local/reviews?placeid=ChIJtYQ6LuWA70cRxOtCGEHMq3s&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJtYrgiQCO-EcRKXD9f4VubPE,negatif,professionnalisme,examen et consultation,prise en charge d'urgence 1,centre hospitalier gériatrique,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJtYrgiQCO-EcRKXD9f4VubPE&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJtYrgiQCO-EcRKXD9f4VubPE,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,personnel désagréable,centre hospitalier gériatrique,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJtYrgiQCO-EcRKXD9f4VubPE&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJu1kW7u7XjEcRrEh8vf-CRRk,negatif,mauvaise expérience,examen et consultation,attente,centre hospitalier jura sud,Bourgogne-Franche-Comté,https://search.google.com/local/reviews?placeid=ChIJu1kW7u7XjEcRrEh8vf-CRRk&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJu1kW7u7XjEcRrEh8vf-CRRk,positif,prise en charge d'urgence 2,personnel agréable et à l'écoute,professionnalisme,centre hospitalier jura sud,Bourgogne-Franche-Comté,https://search.google.com/local/reviews?placeid=ChIJu1kW7u7XjEcRrEh8vf-CRRk&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJu3fHddbQFkgRuINw1ugpkwo,negatif,mauvaise expérience,professionnalisme,attente,centre hospitalier michel mazéas,Bretagne,https://search.google.com/local/reviews?placeid=ChIJu3fHddbQFkgRuINw1ugpkwo&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJu3fHddbQFkgRuINw1ugpkwo,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,attente,centre hospitalier michel mazéas,Bretagne,https://search.google.com/local/reviews?placeid=ChIJu3fHddbQFkgRuINw1ugpkwo&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJu5GII3NMqBIR0S-Q7K4VE3c,negatif,examen et consultation,mauvaise expérience,attente,centre hospitalier de lannemezan,Occitanie,https://search.google.com/local/reviews?placeid=ChIJu5GII3NMqBIR0S-Q7K4VE3c&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJu5GII3NMqBIR0S-Q7K4VE3c,positif,personnel agréable et à l'écoute,professionnalisme,prise en charge d'urgence 2,centre hospitalier de lannemezan,Occitanie,https://search.google.com/local/reviews?placeid=ChIJu5GII3NMqBIR0S-Q7K4VE3c&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJu9p3WpY7shIRO_UMkQD5Q-8,negatif,attente,personnel désagréable,maternité,centre hospitalier emile borel,Occitanie,https://search.google.com/local/reviews?placeid=ChIJu9p3WpY7shIRO_UMkQD5Q-8&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJu9p3WpY7shIRO_UMkQD5Q-8,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,maternité,centre hospitalier emile borel,Occitanie,https://search.google.com/local/reviews?placeid=ChIJu9p3WpY7shIRO_UMkQD5Q-8&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJuRGbL-kRrhIRFdeRXOy0e8Y,negatif,attente,examen et consultation,mauvaise expérience,centre hospitalier intercommunal castres-mazamet,Occitanie,https://search.google.com/local/reviews?placeid=ChIJuRGbL-kRrhIRFdeRXOy0e8Y&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJuRGbL-kRrhIRFdeRXOy0e8Y,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier intercommunal castres-mazamet,Occitanie,https://search.google.com/local/reviews?placeid=ChIJuRGbL-kRrhIRFdeRXOy0e8Y&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJuTn2oJL65EcR9EsN4kC__v4,negatif,attente,examen et consultation,mauvaise expérience,centre hospitalier régional d'orléans hôpital de la source,Centre-Val de Loire,https://search.google.com/local/reviews?placeid=ChIJuTn2oJL65EcR9EsN4kC__v4&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJuTn2oJL65EcR9EsN4kC__v4,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier régional d'orléans hôpital de la source,Centre-Val de Loire,https://search.google.com/local/reviews?placeid=ChIJuTn2oJL65EcR9EsN4kC__v4&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJuU4qS4plBUgRQB33cvlLI1w,negatif,attente,prise en charge d'urgence 2,examen et consultation,centre hospitalier saint nazaire,Pays de la Loire,https://search.google.com/local/reviews?placeid=ChIJuU4qS4plBUgRQB33cvlLI1w&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJuU4qS4plBUgRQB33cvlLI1w,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier saint nazaire,Pays de la Loire,https://search.google.com/local/reviews?placeid=ChIJuU4qS4plBUgRQB33cvlLI1w&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJuVUhjty7rhIR2GnS2Bbnj6o,negatif,professionnalisme,mauvaise expérience,personnel désagréable,centre hospitalier gérard marchant - hôpital marchant,Occitanie,https://search.google.com/local/reviews?placeid=ChIJuVUhjty7rhIR2GnS2Bbnj6o&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJuVUhjty7rhIR2GnS2Bbnj6o,positif,personnel agréable et à l'écoute,attente,personnel désagréable,centre hospitalier gérard marchant - hôpital marchant,Occitanie,https://search.google.com/local/reviews?placeid=ChIJuVUhjty7rhIR2GnS2Bbnj6o&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJueNS2y1H9EcRB1OP9bCGOKY,negatif,attente,examen et consultation,prise en charge d'urgence 2,centre hospitalier du forez - site de feurs,Auvergne-Rhône-Alpes,https://search.google.com/local/reviews?placeid=ChIJueNS2y1H9EcRB1OP9bCGOKY&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJueNS2y1H9EcRB1OP9bCGOKY,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier du forez - site de feurs,Auvergne-Rhône-Alpes,https://search.google.com/local/reviews?placeid=ChIJueNS2y1H9EcRB1OP9bCGOKY&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJufZCgAH79UcRk2MpuInkdf4,negatif,attente,personnel désagréable,examen et consultation,centre hospitalier emile roux,Auvergne-Rhône-Alpes,https://search.google.com/local/reviews?placeid=ChIJufZCgAH79UcRk2MpuInkdf4&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJufZCgAH79UcRk2MpuInkdf4,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier emile roux,Auvergne-Rhône-Alpes,https://search.google.com/local/reviews?placeid=ChIJufZCgAH79UcRk2MpuInkdf4&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJuflF5YHU5UcRTkszY7sNAo8,negatif,personnel désagréable,mauvaise expérience,prise en charge d'urgence 1,centre hospitalier de bligny,Île-de-France,https://search.google.com/local/reviews?placeid=ChIJuflF5YHU5UcRTkszY7sNAo8&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJuflF5YHU5UcRTkszY7sNAo8,positif,professionnalisme,personnel agréable et à l'écoute,prise en charge d'urgence 2,centre hospitalier de bligny,Île-de-France,https://search.google.com/local/reviews?placeid=ChIJuflF5YHU5UcRTkszY7sNAo8&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJuw8NRPc-1xIR1K2VdyLgh0c,negatif,prise en charge d'urgence 1,professionnalisme,maternité,ehpad de porto-vecchio (centre hospitalier de bonifachio),Corse,https://search.google.com/local/reviews?placeid=ChIJuw8NRPc-1xIR1K2VdyLgh0c&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJuwLSdG6zFkgRs94i4mC5_Do,negatif,mauvaise expérience,attente,prise en charge d'urgence 2,centre hospitalier ferdinand grall,Bretagne,https://search.google.com/local/reviews?placeid=ChIJuwLSdG6zFkgRs94i4mC5_Do&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJuyju47ojEkgRKTE8-KMaku8,negatif,personnel désagréable,locaux et accès,mauvaise expérience,centre hospitalier de treguier,Bretagne,https://search.google.com/local/reviews?placeid=ChIJuyju47ojEkgRKTE8-KMaku8&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJuyju47ojEkgRKTE8-KMaku8,positif,personnel agréable et à l'écoute,locaux et accès,attente,centre hospitalier de treguier,Bretagne,https://search.google.com/local/reviews?placeid=ChIJuyju47ojEkgRKTE8-KMaku8&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJv5bysMuXFkgRI8Ns9Y3a6MU,negatif,professionnalisme,attente,prise en charge d'urgence 1,centre hospitalier le jeune,Bretagne,https://search.google.com/local/reviews?placeid=ChIJv5bysMuXFkgRI8Ns9Y3a6MU&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJv5bysMuXFkgRI8Ns9Y3a6MU,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,maternité,centre hospitalier le jeune,Bretagne,https://search.google.com/local/reviews?placeid=ChIJv5bysMuXFkgRI8Ns9Y3a6MU&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJv96kbCbeDkgRREJ_RMbuuf8,negatif,attente,examen et consultation,prise en charge d'urgence 1,centre hospitalier universitaire de pontchaillou,Bretagne,https://search.google.com/local/reviews?placeid=ChIJv96kbCbeDkgRREJ_RMbuuf8&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJv96kbCbeDkgRREJ_RMbuuf8,positif,personnel agréable et à l'écoute,professionnalisme,prise en charge d'urgence 2,centre hospitalier universitaire de pontchaillou,Bretagne,https://search.google.com/local/reviews?placeid=ChIJv96kbCbeDkgRREJ_RMbuuf8&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJvVhCDfpurRIRkB5bJt7P4yM,negatif,prise en charge d'urgence 1,personnel désagréable,prise en charge d'urgence 2,centre hospitalier pierre delpech,Occitanie,https://search.google.com/local/reviews?placeid=ChIJvVhCDfpurRIRkB5bJt7P4yM&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJvVhCDfpurRIRkB5bJt7P4yM,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,prise en charge d'urgence 1,centre hospitalier pierre delpech,Occitanie,https://search.google.com/local/reviews?placeid=ChIJvVhCDfpurRIRkB5bJt7P4yM&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJvW4NyUOBDkgRKUzIf-_zDL8,negatif,mauvaise expérience,attente,personnel désagréable,"centre hospitalier de saint malo, service des urgences",Bretagne,https://search.google.com/local/reviews?placeid=ChIJvW4NyUOBDkgRKUzIf-_zDL8&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJvW4NyUOBDkgRKUzIf-_zDL8,positif,prise en charge d'urgence 2,maternité,attente,"centre hospitalier de saint malo, service des urgences",Bretagne,https://search.google.com/local/reviews?placeid=ChIJvW4NyUOBDkgRKUzIf-_zDL8&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJvw_qNIgeEEgRdBBsWSvpo5E,negatif,attente,examen et consultation,prise en charge d'urgence 2,hôpital chubert,Bretagne,https://search.google.com/local/reviews?placeid=ChIJvw_qNIgeEEgRdBBsWSvpo5E&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJvw_qNIgeEEgRdBBsWSvpo5E,positif,prise en charge d'urgence 2,personnel agréable et à l'écoute,professionnalisme,hôpital chubert,Bretagne,https://search.google.com/local/reviews?placeid=ChIJvw_qNIgeEEgRdBBsWSvpo5E&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJw2cQ_NBIVg0RmvDqIqk47lU,negatif,mauvaise expérience,prise en charge d'urgence 1,professionnalisme,centre hospitalier des pyrénées-pau psychiatrie,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJw2cQ_NBIVg0RmvDqIqk47lU&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJw2cQ_NBIVg0RmvDqIqk47lU,positif,prise en charge d'urgence 2,professionnalisme,locaux et accès,centre hospitalier des pyrénées-pau psychiatrie,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJw2cQ_NBIVg0RmvDqIqk47lU&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJw2qDVGIbi0cRUFVf5SOmXFQ,negatif,attente,examen et consultation,mauvaise expérience,centre hospitalier yves touraine,Auvergne-Rhône-Alpes,https://search.google.com/local/reviews?placeid=ChIJw2qDVGIbi0cRUFVf5SOmXFQ&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJw2qDVGIbi0cRUFVf5SOmXFQ,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier yves touraine,Auvergne-Rhône-Alpes,https://search.google.com/local/reviews?placeid=ChIJw2qDVGIbi0cRUFVf5SOmXFQ&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJwQEH0ILQqhIR_RtWRXr5Taw,negatif,attente,examen et consultation,prise en charge d'urgence 2,centre hospitalier de bergerac service des urgences,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJwQEH0ILQqhIR_RtWRXr5Taw&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJwQEH0ILQqhIR_RtWRXr5Taw,positif,prise en charge d'urgence 2,personnel agréable et à l'écoute,professionnalisme,centre hospitalier de bergerac service des urgences,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJwQEH0ILQqhIR_RtWRXr5Taw&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJwSEkc5GM-EcRhzD-gQpJhZ8,negatif,examen et consultation,attente,mauvaise expérience,centre hospitalier de tulle,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJwSEkc5GM-EcRhzD-gQpJhZ8&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJwSEkc5GM-EcRhzD-gQpJhZ8,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,maternité,centre hospitalier de tulle,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJwSEkc5GM-EcRhzD-gQpJhZ8&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJwbRjNRDzEUgR7j-fPrOaVHQ,negatif,examen et consultation,personnel désagréable,mauvaise expérience,centre de sante armor argoat medecins generalistes,Bretagne,https://search.google.com/local/reviews?placeid=ChIJwbRjNRDzEUgR7j-fPrOaVHQ&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJwbRjNRDzEUgR7j-fPrOaVHQ,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,attente,centre de sante armor argoat medecins generalistes,Bretagne,https://search.google.com/local/reviews?placeid=ChIJwbRjNRDzEUgR7j-fPrOaVHQ&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJx90rkqtfEEgRFhIlUXo80QU,negatif,locaux et accès,mauvaise expérience,personnel agréable et à l'écoute,hôpital du scorff - groupe hospitalier bretagne sud - lorient,Bretagne,https://search.google.com/local/reviews?placeid=ChIJx90rkqtfEEgRFhIlUXo80QU&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJx90rkqtfEEgRFhIlUXo80QU,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,hôpital du scorff - groupe hospitalier bretagne sud - lorient,Bretagne,https://search.google.com/local/reviews?placeid=ChIJx90rkqtfEEgRFhIlUXo80QU&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJxVN7jrpx_0cRFbByRvmD9Ro,negatif,attente,mauvaise expérience,personnel désagréable,centre hospitalier de périgueux,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJxVN7jrpx_0cRFbByRvmD9Ro&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJxVN7jrpx_0cRFbByRvmD9Ro,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier de périgueux,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJxVN7jrpx_0cRFbByRvmD9Ro&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJxcS5WVes9UcRQZ-OZpR9yPQ,negatif,mauvaise expérience,examen et consultation,prise en charge d'urgence 1,centre hospitalier universitaire de saint-étienne,Auvergne-Rhône-Alpes,https://search.google.com/local/reviews?placeid=ChIJxcS5WVes9UcRQZ-OZpR9yPQ&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJxcS5WVes9UcRQZ-OZpR9yPQ,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier universitaire de saint-étienne,Auvergne-Rhône-Alpes,https://search.google.com/local/reviews?placeid=ChIJxcS5WVes9UcRQZ-OZpR9yPQ&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJxckDZC0Ti0cR3Qt2y8QC7hs,negatif,attente,mauvaise expérience,examen et consultation,centre hospitalier bugey sud,Auvergne-Rhône-Alpes,https://search.google.com/local/reviews?placeid=ChIJxckDZC0Ti0cR3Qt2y8QC7hs&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJxckDZC0Ti0cR3Qt2y8QC7hs,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier bugey sud,Auvergne-Rhône-Alpes,https://search.google.com/local/reviews?placeid=ChIJxckDZC0Ti0cR3Qt2y8QC7hs&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJxeppS_ky-EcR6Z_RmT41RkE,negatif,attente,examen et consultation,prise en charge d'urgence 1,centre hospitalier d'ussel,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJxeppS_ky-EcR6Z_RmT41RkE&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJxeppS_ky-EcR6Z_RmT41RkE,positif,personnel agréable et à l'écoute,prise en charge d'urgence 1,attente,centre hospitalier d'ussel,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJxeppS_ky-EcR6Z_RmT41RkE&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJxyv-2bhY-EcRQZdGZAwobxc,negatif,mauvaise expérience,attente,personnel désagréable,centre hospitalier de brive,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJxyv-2bhY-EcRQZdGZAwobxc&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJxyv-2bhY-EcRQZdGZAwobxc,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier de brive,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJxyv-2bhY-EcRQZdGZAwobxc&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJy0DiATvzEUgRSxsGhVggz0c,negatif,attente,mauvaise expérience,prise en charge d'urgence 1,polyclinique du pays de rance 22100 dinan,Bretagne,https://search.google.com/local/reviews?placeid=ChIJy0DiATvzEUgRSxsGhVggz0c&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJy0DiATvzEUgRSxsGhVggz0c,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,attente,polyclinique du pays de rance 22100 dinan,Bretagne,https://search.google.com/local/reviews?placeid=ChIJy0DiATvzEUgRSxsGhVggz0c&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJy2WGaVJusBIRoDaR0TpmZDA,negatif,attente,mauvaise expérience,examen et consultation,centre hospitalier de perpignan,Occitanie,https://search.google.com/local/reviews?placeid=ChIJy2WGaVJusBIRoDaR0TpmZDA&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJy2WGaVJusBIRoDaR0TpmZDA,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier de perpignan,Occitanie,https://search.google.com/local/reviews?placeid=ChIJy2WGaVJusBIRoDaR0TpmZDA&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJy5rg3G4b9UcRhSCv3Tw_GG0,negatif,mauvaise expérience,prise en charge d'urgence 1,attente,hopital local de pelussin,Auvergne-Rhône-Alpes,https://search.google.com/local/reviews?placeid=ChIJy5rg3G4b9UcRhSCv3Tw_GG0&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJy5rg3G4b9UcRhSCv3Tw_GG0,positif,prise en charge d'urgence 2,locaux et accès,personnel désagréable,hopital local de pelussin,Auvergne-Rhône-Alpes,https://search.google.com/local/reviews?placeid=ChIJy5rg3G4b9UcRhSCv3Tw_GG0&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJy8kEFCyHrhIRvNW2vujwJr4,negatif,prise en charge d'urgence 1,mauvaise expérience,maternité,centre hospitalier philippe pinel,Occitanie,https://search.google.com/local/reviews?placeid=ChIJy8kEFCyHrhIRvNW2vujwJr4&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJy9GO5massRIRyhBE7f6SBFY,negatif,attente,examen et consultation,mauvaise expérience,centre hospitalier de narbonne,Occitanie,https://search.google.com/local/reviews?placeid=ChIJy9GO5massRIRyhBE7f6SBFY&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJy9GO5massRIRyhBE7f6SBFY,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier de narbonne,Occitanie,https://search.google.com/local/reviews?placeid=ChIJy9GO5massRIRyhBE7f6SBFY&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJy_zZDj8WyhIRzIf8zNUMjCQ,negatif,attente,personnel désagréable,examen et consultation,centre hospitalier d'apt,Provence-Alpes-Côte d'Azur,https://search.google.com/local/reviews?placeid=ChIJy_zZDj8WyhIRzIf8zNUMjCQ&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJy_zZDj8WyhIRzIf8zNUMjCQ,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier d'apt,Provence-Alpes-Côte d'Azur,https://search.google.com/local/reviews?placeid=ChIJy_zZDj8WyhIRzIf8zNUMjCQ&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJyw6MHaDyjEcRBxoriJjlYDw,negatif,attente,personnel désagréable,mauvaise expérience,centre hospitalier louis jaillon de saint claude,Bourgogne-Franche-Comté,https://search.google.com/local/reviews?placeid=ChIJyw6MHaDyjEcRBxoriJjlYDw&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
